id,seller,buyer,energy,amount,certification_year,created_at,updated_at,case_id,buyer_eid,seller_paied,buyer_paied,DT_RowIndex
1061,29,永佳環球有限公司,太陽能,25,2019,2020-04-07,"2020-04-07 10:43:21",利佳興業股份有限公司<br/>利佳興業股份有限公司,,1,1,48
1864,29,永佳環球有限公司,太陽能,46,2020,2021-03-05,"2021-03-05 09:36:32",利佳興業股份有限公司<br/>利佳興業股份有限公司,,1,1,83
2941,29,永佳環球有限公司,太陽能,50,2021,2022-02-22,"2022-02-22 11:40:36",利佳興業股份有限公司<br/>利佳興業股份有限公司,,1,1,120
