case_id,buyer,seller,energy,amount,buyer_name,seller_name,case_name,owner,parallel_type,type,detail,DT_RowIndex
355,2133,4269,風力能,9938,台灣積體電路製造股份有限公司,立為風力發電股份有限公司<br/>(立為風場一),立為風場一,立為風力發電股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4269"" data-year=""2023"" data-case=""355"" data-buyer=""2133""><i class=""icon search""></i>詳情</button>",446
356,2133,4269,風力能,25632,台灣積體電路製造股份有限公司,立為風力發電股份有限公司<br/>(立為風場二),立為風場二,立為風力發電股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4269"" data-year=""2023"" data-case=""356"" data-buyer=""2133""><i class=""icon search""></i>詳情</button>",447
357,2133,4269,風力能,26890,台灣積體電路製造股份有限公司,立為風力發電股份有限公司<br/>(立為風場三),立為風場三,立為風力發電股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4269"" data-year=""2023"" data-case=""357"" data-buyer=""2133""><i class=""icon search""></i>詳情</button>",448
355,2133,4269,風力能,3464,台灣積體電路製造股份有限公司,立為風力發電股份有限公司<br/>(立為風場一),立為風場一,立為風力發電股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4269"" data-year=""2024"" data-case=""355"" data-buyer=""2133""><i class=""icon search""></i>詳情</button>",471
356,2133,4269,風力能,10773,台灣積體電路製造股份有限公司,立為風力發電股份有限公司<br/>(立為風場二),立為風場二,立為風力發電股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4269"" data-year=""2024"" data-case=""356"" data-buyer=""2133""><i class=""icon search""></i>詳情</button>",472
357,2133,4269,風力能,7192,台灣積體電路製造股份有限公司,立為風力發電股份有限公司<br/>(立為風場三),立為風場三,立為風力發電股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4269"" data-year=""2024"" data-case=""357"" data-buyer=""2133""><i class=""icon search""></i>詳情</button>",473
564,2133,4269,風力能,8717,台灣積體電路製造股份有限公司,立為風力發電股份有限公司<br/>(立為風場四),立為風場四,立為風力發電股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4269"" data-year=""2024"" data-case=""564"" data-buyer=""2133""><i class=""icon search""></i>詳情</button>",474
