case_id,buyer,seller,energy,amount,buyer_name,seller_name,case_name,owner,parallel_type,type,detail,DT_RowIndex
521,3101,4741,太陽能,256,中龍鋼鐵股份有限公司,中鋼光能股份有限公司<br/>(中龍動力場),中龍動力場,中鋼光能股份有限公司,1,併網型直供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2023"" data-case=""521"" data-buyer=""3101""><i class=""icon search""></i>詳情</button>",32
522,3101,4741,太陽能,299,中龍鋼鐵股份有限公司,中鋼光能股份有限公司<br/>(中龍氧氣廠),中龍氧氣廠,中鋼光能股份有限公司,1,併網型直供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2023"" data-case=""522"" data-buyer=""3101""><i class=""icon search""></i>詳情</button>",33
523,3101,4741,太陽能,403,中龍鋼鐵股份有限公司,中鋼光能股份有限公司<br/>(中龍細石料RC屋頂),中龍細石料RC屋頂,中鋼光能股份有限公司,1,併網型直供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2023"" data-case=""523"" data-buyer=""3101""><i class=""icon search""></i>詳情</button>",34
524,3101,4741,太陽能,813,中龍鋼鐵股份有限公司,中鋼光能股份有限公司<br/>(中龍扁鋼胚儲區),中龍扁鋼胚儲區,中鋼光能股份有限公司,1,併網型直供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2023"" data-case=""524"" data-buyer=""3101""><i class=""icon search""></i>詳情</button>",35
525,3101,4741,太陽能,140,中龍鋼鐵股份有限公司,中鋼光能股份有限公司<br/>(中龍除礦水電氣室),中龍除礦水電氣室,中鋼光能股份有限公司,1,併網型直供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2023"" data-case=""525"" data-buyer=""3101""><i class=""icon search""></i>詳情</button>",36
535,3101,4741,太陽能,1309,中龍鋼鐵股份有限公司,中鋼光能股份有限公司<br/>(中鋼永光儲區),中鋼永光儲區,中鋼光能股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2023"" data-case=""535"" data-buyer=""3101""><i class=""icon search""></i>詳情</button>",42
541,3101,4741,太陽能,269,中龍鋼鐵股份有限公司,中鋼光能股份有限公司<br/>(中龍中心倉庫),中龍中心倉庫,中鋼光能股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2023"" data-case=""541"" data-buyer=""3101""><i class=""icon search""></i>詳情</button>",45
551,3101,4741,太陽能,193,中龍鋼鐵股份有限公司,中鋼光能股份有限公司<br/>(中龍扁鋼胚連鑄維護廠房),中龍扁鋼胚連鑄維護廠房,中鋼光能股份有限公司,1,併網型直供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2023"" data-case=""551"" data-buyer=""3101""><i class=""icon search""></i>詳情</button>",46
552,3101,4741,太陽能,546,中龍鋼鐵股份有限公司,中鋼光能股份有限公司<br/>(中龍第一原水池),中龍第一原水池,中鋼光能股份有限公司,1,併網型直供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2023"" data-case=""552"" data-buyer=""3101""><i class=""icon search""></i>詳情</button>",47
553,3101,4741,太陽能,149,中龍鋼鐵股份有限公司,中鋼光能股份有限公司<br/>(中龍熱軋主電氣室),中龍熱軋主電氣室,中鋼光能股份有限公司,1,併網型直供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2023"" data-case=""553"" data-buyer=""3101""><i class=""icon search""></i>詳情</button>",48
554,3101,4741,太陽能,98,中龍鋼鐵股份有限公司,中鋼光能股份有限公司<br/>(中龍煉鐵大樓),中龍煉鐵大樓,中鋼光能股份有限公司,1,併網型直供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2023"" data-case=""554"" data-buyer=""3101""><i class=""icon search""></i>詳情</button>",49
555,3101,4741,太陽能,528,中龍鋼鐵股份有限公司,中鋼光能股份有限公司<br/>(中龍室內備品儲區及耐火材料倉庫),中龍室內備品儲區及耐火材料倉庫,中鋼光能股份有限公司,1,併網型直供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2023"" data-case=""555"" data-buyer=""3101""><i class=""icon search""></i>詳情</button>",50
556,3101,4741,太陽能,1446,中龍鋼鐵股份有限公司,中鋼光能股份有限公司<br/>(中龍窄板改切工場及中龍集塵灰倉庫),中龍窄板改切工場及中龍集塵灰倉庫,中鋼光能股份有限公司,1,併網型直供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2023"" data-case=""556"" data-buyer=""3101""><i class=""icon search""></i>詳情</button>",51
743,3101,4741,太陽能,722,中龍鋼鐵股份有限公司,中鋼光能股份有限公司<br/>(興達海基),興達海基,中鋼光能股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2023"" data-case=""743"" data-buyer=""3101""><i class=""icon search""></i>詳情</button>",57
744,3101,4741,太陽能,43,中龍鋼鐵股份有限公司,中鋼光能股份有限公司<br/>(興達海基電氣倉庫),興達海基電氣倉庫,中鋼光能股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2023"" data-case=""744"" data-buyer=""3101""><i class=""icon search""></i>詳情</button>",58
521,3101,4741,太陽能,60,中龍鋼鐵股份有限公司,中鋼光能股份有限公司<br/>(中龍動力場),中龍動力場,中鋼光能股份有限公司,1,併網型直供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2024"" data-case=""521"" data-buyer=""3101""><i class=""icon search""></i>詳情</button>",32
522,3101,4741,太陽能,79,中龍鋼鐵股份有限公司,中鋼光能股份有限公司<br/>(中龍氧氣廠),中龍氧氣廠,中鋼光能股份有限公司,1,併網型直供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2024"" data-case=""522"" data-buyer=""3101""><i class=""icon search""></i>詳情</button>",33
523,3101,4741,太陽能,77,中龍鋼鐵股份有限公司,中鋼光能股份有限公司<br/>(中龍細石料RC屋頂),中龍細石料RC屋頂,中鋼光能股份有限公司,1,併網型直供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2024"" data-case=""523"" data-buyer=""3101""><i class=""icon search""></i>詳情</button>",34
524,3101,4741,太陽能,222,中龍鋼鐵股份有限公司,中鋼光能股份有限公司<br/>(中龍扁鋼胚儲區),中龍扁鋼胚儲區,中鋼光能股份有限公司,1,併網型直供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2024"" data-case=""524"" data-buyer=""3101""><i class=""icon search""></i>詳情</button>",35
525,3101,4741,太陽能,33,中龍鋼鐵股份有限公司,中鋼光能股份有限公司<br/>(中龍除礦水電氣室),中龍除礦水電氣室,中鋼光能股份有限公司,1,併網型直供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2024"" data-case=""525"" data-buyer=""3101""><i class=""icon search""></i>詳情</button>",36
533,3101,4741,太陽能,150,中龍鋼鐵股份有限公司,中鋼光能股份有限公司<br/>(中鴻鹿港廠),中鴻鹿港廠,中鋼光能股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2024"" data-case=""533"" data-buyer=""3101""><i class=""icon search""></i>詳情</button>",42
535,3101,4741,太陽能,338,中龍鋼鐵股份有限公司,中鋼光能股份有限公司<br/>(中鋼永光儲區),中鋼永光儲區,中鋼光能股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2024"" data-case=""535"" data-buyer=""3101""><i class=""icon search""></i>詳情</button>",43
541,3101,4741,太陽能,183,中龍鋼鐵股份有限公司,中鋼光能股份有限公司<br/>(中龍中心倉庫),中龍中心倉庫,中鋼光能股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2024"" data-case=""541"" data-buyer=""3101""><i class=""icon search""></i>詳情</button>",45
551,3101,4741,太陽能,54,中龍鋼鐵股份有限公司,中鋼光能股份有限公司<br/>(中龍扁鋼胚連鑄維護廠房),中龍扁鋼胚連鑄維護廠房,中鋼光能股份有限公司,1,併網型直供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2024"" data-case=""551"" data-buyer=""3101""><i class=""icon search""></i>詳情</button>",46
552,3101,4741,太陽能,123,中龍鋼鐵股份有限公司,中鋼光能股份有限公司<br/>(中龍第一原水池),中龍第一原水池,中鋼光能股份有限公司,1,併網型直供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2024"" data-case=""552"" data-buyer=""3101""><i class=""icon search""></i>詳情</button>",47
553,3101,4741,太陽能,39,中龍鋼鐵股份有限公司,中鋼光能股份有限公司<br/>(中龍熱軋主電氣室),中龍熱軋主電氣室,中鋼光能股份有限公司,1,併網型直供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2024"" data-case=""553"" data-buyer=""3101""><i class=""icon search""></i>詳情</button>",48
554,3101,4741,太陽能,20,中龍鋼鐵股份有限公司,中鋼光能股份有限公司<br/>(中龍煉鐵大樓),中龍煉鐵大樓,中鋼光能股份有限公司,1,併網型直供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2024"" data-case=""554"" data-buyer=""3101""><i class=""icon search""></i>詳情</button>",49
555,3101,4741,太陽能,132,中龍鋼鐵股份有限公司,中鋼光能股份有限公司<br/>(中龍室內備品儲區及耐火材料倉庫),中龍室內備品儲區及耐火材料倉庫,中鋼光能股份有限公司,1,併網型直供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2024"" data-case=""555"" data-buyer=""3101""><i class=""icon search""></i>詳情</button>",50
556,3101,4741,太陽能,393,中龍鋼鐵股份有限公司,中鋼光能股份有限公司<br/>(中龍窄板改切工場及中龍集塵灰倉庫),中龍窄板改切工場及中龍集塵灰倉庫,中鋼光能股份有限公司,1,併網型直供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2024"" data-case=""556"" data-buyer=""3101""><i class=""icon search""></i>詳情</button>",51
