case_id,buyer,seller,energy,amount,buyer_name,seller_name,case_name,owner,parallel_type,type,detail,DT_RowIndex
518,3163,4741,太陽能,329,中聯資源股份有限公司,中鋼光能股份有限公司<br/>(中聯資室內化儲區),中聯資室內化儲區,中鋼光能股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2023"" data-case=""518"" data-buyer=""3163""><i class=""icon search""></i>詳情</button>",30
519,3163,4741,太陽能,92,中聯資源股份有限公司,中鋼光能股份有限公司<br/>(中聯資著磁料場),中聯資著磁料場,中鋼光能股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2023"" data-case=""519"" data-buyer=""3163""><i class=""icon search""></i>詳情</button>",31
532,3163,4741,太陽能,692,中聯資源股份有限公司,中鋼光能股份有限公司<br/>(中鋼成品倉庫88庫),中鋼成品倉庫88庫,中鋼光能股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2023"" data-case=""532"" data-buyer=""3163""><i class=""icon search""></i>詳情</button>",38
533,3163,4741,太陽能,76,中聯資源股份有限公司,中鋼光能股份有限公司<br/>(中鴻鹿港廠),中鴻鹿港廠,中鋼光能股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2023"" data-case=""533"" data-buyer=""3163""><i class=""icon search""></i>詳情</button>",40
541,3163,4741,太陽能,502,中聯資源股份有限公司,中鋼光能股份有限公司<br/>(中龍中心倉庫),中龍中心倉庫,中鋼光能股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2023"" data-case=""541"" data-buyer=""3163""><i class=""icon search""></i>詳情</button>",44
708,3163,4741,太陽能,18,中聯資源股份有限公司,中鋼光能股份有限公司<br/>(中聯資中港廠RC屋頂),中聯資中港廠RC屋頂,中鋼光能股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2023"" data-case=""708"" data-buyer=""3163""><i class=""icon search""></i>詳情</button>",54
709,3163,4741,太陽能,167,中聯資源股份有限公司,中鋼光能股份有限公司<br/>(中聯資南堤廠),中聯資南堤廠,中鋼光能股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2023"" data-case=""709"" data-buyer=""3163""><i class=""icon search""></i>詳情</button>",55
711,3163,4741,太陽能,116,中聯資源股份有限公司,中鋼光能股份有限公司<br/>(中聯資中港廠),中聯資中港廠,中鋼光能股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2023"" data-case=""711"" data-buyer=""3163""><i class=""icon search""></i>詳情</button>",56
518,3163,4741,太陽能,76,中聯資源股份有限公司,中鋼光能股份有限公司<br/>(中聯資室內化儲區),中聯資室內化儲區,中鋼光能股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2024"" data-case=""518"" data-buyer=""3163""><i class=""icon search""></i>詳情</button>",30
519,3163,4741,太陽能,9,中聯資源股份有限公司,中鋼光能股份有限公司<br/>(中聯資著磁料場),中聯資著磁料場,中鋼光能股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2024"" data-case=""519"" data-buyer=""3163""><i class=""icon search""></i>詳情</button>",31
532,3163,4741,太陽能,80,中聯資源股份有限公司,中鋼光能股份有限公司<br/>(中鋼成品倉庫88庫),中鋼成品倉庫88庫,中鋼光能股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2024"" data-case=""532"" data-buyer=""3163""><i class=""icon search""></i>詳情</button>",38
533,3163,4741,太陽能,8,中聯資源股份有限公司,中鋼光能股份有限公司<br/>(中鴻鹿港廠),中鴻鹿港廠,中鋼光能股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2024"" data-case=""533"" data-buyer=""3163""><i class=""icon search""></i>詳情</button>",40
708,3163,4741,太陽能,8,中聯資源股份有限公司,中鋼光能股份有限公司<br/>(中聯資中港廠RC屋頂),中聯資中港廠RC屋頂,中鋼光能股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2024"" data-case=""708"" data-buyer=""3163""><i class=""icon search""></i>詳情</button>",54
709,3163,4741,太陽能,31,中聯資源股份有限公司,中鋼光能股份有限公司<br/>(中聯資南堤廠),中聯資南堤廠,中鋼光能股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2024"" data-case=""709"" data-buyer=""3163""><i class=""icon search""></i>詳情</button>",56
711,3163,4741,太陽能,58,中聯資源股份有限公司,中鋼光能股份有限公司<br/>(中聯資中港廠),中聯資中港廠,中鋼光能股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""4741"" data-year=""2024"" data-case=""711"" data-buyer=""3163""><i class=""icon search""></i>詳情</button>",58
