case_id,buyer,seller,energy,amount,buyer_name,seller_name,case_name,owner,parallel_type,type,detail,DT_RowIndex
380,7685,5425,太陽能,151,兆豐證券股份有限公司,大同智能股份有限公司<br/>同陽能源股份有限公司(臺北大眾捷運股份有限公司-蘆洲機廠屋頂型太陽光電系統),臺北大眾捷運股份有限公司-蘆洲機廠屋頂型太陽光電系統,同陽能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""5425"" data-year=""2023"" data-case=""380"" data-buyer=""7685""><i class=""icon search""></i>詳情</button>",135
381,7685,5425,太陽能,175,兆豐證券股份有限公司,大同智能股份有限公司<br/>同陽能源股份有限公司(臺北大眾捷運股份有限公司-土城機廠屋頂型太陽光電系統),臺北大眾捷運股份有限公司-土城機廠屋頂型太陽光電系統,同陽能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""5425"" data-year=""2023"" data-case=""381"" data-buyer=""7685""><i class=""icon search""></i>詳情</button>",139
614,7685,5425,太陽能,150,兆豐證券股份有限公司,大同智能股份有限公司<br/>同陽能源股份有限公司(臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電系統),臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電系統,同陽能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""5425"" data-year=""2023"" data-case=""614"" data-buyer=""7685""><i class=""icon search""></i>詳情</button>",144
380,7685,5425,太陽能,4,兆豐證券股份有限公司,大同智能股份有限公司<br/>同陽能源股份有限公司(臺北大眾捷運股份有限公司-蘆洲機廠屋頂型太陽光電系統),臺北大眾捷運股份有限公司-蘆洲機廠屋頂型太陽光電系統,同陽能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""5425"" data-year=""2024"" data-case=""380"" data-buyer=""7685""><i class=""icon search""></i>詳情</button>",146
381,7685,5425,太陽能,210,兆豐證券股份有限公司,大同智能股份有限公司<br/>同陽能源股份有限公司(臺北大眾捷運股份有限公司-土城機廠屋頂型太陽光電系統),臺北大眾捷運股份有限公司-土城機廠屋頂型太陽光電系統,同陽能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""5425"" data-year=""2024"" data-case=""381"" data-buyer=""7685""><i class=""icon search""></i>詳情</button>",151
614,7685,5425,太陽能,161,兆豐證券股份有限公司,大同智能股份有限公司<br/>同陽能源股份有限公司(臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電系統),臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電系統,同陽能源股份有限公司,2,轉供,"<button class=""ui mini green button detail"" data-seller=""5425"" data-year=""2024"" data-case=""614"" data-buyer=""7685""><i class=""icon search""></i>詳情</button>",161
